lsoa_code,lsoa_name,area_km2,infra_metres,infra_density_m_per_km2,imd_score,imd_rank,imd_decile,imd_quintile,total_workers,active_travel_count,active_travel_pct,cycling_pct,walking_pct,log_infra_density,borough
E01005751,Stockport 009E,0.2691631026134553,35.879929113085836,133.30181129845627,26.188,10058,4,2,700,60,8.57,1.29,7.29,4.90008959039622,Stockport
E01005752,Stockport 012A,0.3437518909836106,0.0,0.0,30.491,7794,3,2,627,47,7.5,1.75,5.74,0.0,Stockport
E01005753,Stockport 004A,0.25930664439804235,140.92040352529128,543.4508007013304,61.549,781,1,1,668,79,11.83,2.69,9.13,6.299777581451895,Stockport
E01005754,Stockport 004B,0.5271272199200515,699.376695447205,1326.7702160273154,76.234,69,1,1,626,83,13.26,4.63,8.63,7.191256284965031,Stockport
E01005755,Stockport 004C,0.5280959095648775,1060.1231738935905,2007.4443954074077,61.599,776,1,1,698,103,14.76,2.44,12.32,7.60511576877952,Stockport
E01005756,Stockport 004D,0.5573272516877357,206.37698673254843,370.2976771862202,75.498,90,1,1,951,97,10.2,2.21,7.99,5.917004105268557,Stockport
E01005757,Stockport 014A,1.05080990465473,5456.555478518653,5192.714166804073,32.534,6871,3,2,849,85,10.01,1.77,8.24,8.555204359288323,Stockport
E01005759,Stockport 023A,0.4160677200578713,625.6329766869204,1503.6806426605276,22.088,12711,4,2,882,75,8.5,2.49,6.01,7.316335957098131,Stockport
E01005760,Stockport 023B,0.20137370160361628,0.0,0.0,32.97,6686,3,2,975,128,13.13,2.46,10.67,0.0,Stockport
E01005761,Stockport 026A,0.3499568362554999,530.300249446459,1515.3304479507074,32.205,7003,3,2,656,53,8.08,1.52,6.55,7.324048516031788,Stockport
E01005762,Stockport 026B,0.5390644449769219,148.87247136811996,276.16822581295156,64.809,535,1,1,849,107,12.6,2.36,10.25,5.624624635251341,Stockport
E01005763,Stockport 026C,0.2606894865921061,81.3541411386823,312.0729654355987,39.541,4403,2,1,735,89,12.11,2.72,9.39,5.746436279780409,Stockport
E01005764,Stockport 016A,0.3190363653320776,512.1109717491734,1605.1805605800732,33.377,6517,2,1,854,107,12.53,2.34,10.19,7.381614316941784,Stockport
E01005765,Stockport 018A,0.2781452262472933,32.65621639123001,117.40707123334207,13.351,20681,7,4,736,51,6.93,2.17,4.76,4.774128443921121,Stockport
E01005766,Stockport 014C,0.33234586454069126,472.5477371968571,1421.8553248734647,50.643,2087,1,1,808,128,15.84,2.23,13.61,7.260420923823142,Stockport
E01005855,Stockport 013C,0.3691642103229315,690.6317791338056,1870.7983055282252,8.615,26278,9,5,733,50,6.82,3.0,3.82,7.534654908459484,Stockport
E01005856,Stockport 011B,0.4472774578653939,1309.0067987267219,2926.6102632891048,13.231,20810,7,4,806,44,5.46,1.86,3.6,7.981941759421537,Stockport
E01005857,Stockport 013D,0.34755429315220426,860.1338021977615,2474.818522299431,16.471,17495,6,3,703,34,4.84,1.85,2.99,7.81432633640886,Stockport
E01005858,Stockport 013E,0.46478605444579363,2341.7856483414284,5038.41633358331,12.302,21827,7,4,845,52,6.15,1.89,4.26,8.525045547530578,Stockport
E01005859,Stockport 008A,0.198562256935883,0.0,0.0,19.573,14743,5,3,772,61,7.9,2.46,5.44,0.0,Stockport
E01005860,Stockport 011C,0.32644192905652386,0.0,0.0,6.808,28551,9,5,784,42,5.36,0.89,4.46,0.0,Stockport
E01005861,Stockport 011D,0.5397202143971425,2255.009752557376,4178.108754136957,16.087,17861,6,3,770,67,8.7,2.6,6.1,8.33785328607124,Stockport
E01005862,Stockport 003A,0.24230617546099087,0.0,0.0,9.041,25739,8,4,784,54,6.89,2.17,4.72,0.0,Stockport
E01005863,Stockport 006A,0.3473642405103979,0.0,0.0,15.497,18451,6,3,904,54,5.97,1.77,4.2,0.0,Stockport
E01005864,Stockport 006B,0.2569174168045977,62.541946085378605,243.43209916728145,7.341,27890,9,5,835,56,6.71,1.8,4.91,5.498937557328272,Stockport
E01005865,Stockport 008B,0.8277413249086226,3.0835366869832037,3.725241925457336,8.964,25835,8,4,925,41,4.43,1.3,3.14,1.5529187607899635,Stockport
E01005866,Stockport 006C,0.35179941248115043,73.96637543110288,210.25156042597436,22.044,12743,4,2,951,77,8.1,2.42,5.68,5.353049652841833,Stockport
E01005917,Stockport 007D,0.5399909937584211,1375.0685686439651,2546.4657457956373,39.18,4513,2,1,913,110,12.05,1.31,10.73,7.842854318802607,Stockport
E01005968,Tameside 014C,0.44244688350977307,1985.133338970264,4486.715610296337,18.52,15672,5,3,697,57,8.18,2.15,6.03,8.409099078505013,Tameside
E01006018,Tameside 016C,0.3134579462899719,0.0,0.0,10.478,23904,8,4,642,41,6.39,1.4,4.98,0.0,Tameside
E01006068,Tameside 009B,0.31336321370925296,529.3271674806167,1689.1809386782109,34.345,6127,2,1,764,85,11.13,0.79,10.34,7.432590866492779,Tameside
E01006069,Tameside 009C,0.6659834744703834,0.0,0.0,42.044,3707,2,1,773,70,9.06,1.03,8.02,0.0,Tameside
E01006070,Tameside 015C,0.28298152666731186,0.0,0.0,19.618,14697,5,3,730,48,6.58,0.68,5.89,0.0,Tameside
E01006071,Tameside 015D,2.114500796083648,45.50886759094796,21.52227498577289,9.275,25421,8,4,754,21,2.79,0.27,2.52,3.1145048188518767,Tameside
E01006072,Tameside 015E,1.1405737067589141,0.0,0.0,3.813,31662,10,5,728,9,1.24,0.14,1.1,0.0,Tameside
E01006073,Tameside 009D,13.521315379826698,202.44745126899596,14.972467218022299,35.658,5653,2,1,975,51,5.23,0.51,4.72,2.7708664410910844,Tameside
E01006074,Trafford 025A,1.1267450437683602,1013.7442088232534,899.7103776315009,19.534,14785,5,3,714,77,10.78,2.24,8.54,6.803183760463637,Trafford
E01006075,Trafford 025B,0.8062739106426317,374.4404423440102,464.40848128840804,6.405,28986,9,5,1139,100,8.78,1.4,7.37,6.142915474355791,Trafford
E01006076,Trafford 025C,0.596305604772704,186.81594827955792,313.28893571404086,7.398,27808,9,5,717,70,9.76,1.26,8.51,5.750312740237784,Trafford
E01006077,Trafford 027A,0.21624290999603898,10.160686993250035,46.98737634189326,11.808,22392,7,4,820,67,8.17,0.73,7.44,3.870937983441976,Trafford
E01006078,Trafford 024A,0.30868500728815557,258.43320995998664,837.206873862652,10.417,23992,8,4,1197,120,10.03,1.75,8.27,6.73126493620019,Trafford
E01006079,Trafford 025D,0.6397134707156861,980.1291641869634,1532.1377601919712,4.122,31380,10,5,1383,68,4.92,1.59,3.33,7.335071737973289,Trafford
E01006080,Trafford 024B,0.29955728173877405,4.220437009893862,14.088914765805134,7.715,27407,9,5,993,114,11.48,1.81,9.67,2.7139603527519,Trafford
E01006081,Trafford 027B,1.3615198425850872,0.0,0.0,3.265,32057,10,5,605,15,2.48,0.5,1.98,0.0,Trafford
E01006082,Trafford 027C,0.891660811969633,0.0,0.0,2.88,32296,10,5,680,51,7.5,1.62,5.88,0.0,Trafford
E01006083,Trafford 026A,0.5326752801268425,0.0,0.0,3.857,31618,10,5,617,36,5.83,1.13,4.7,0.0,Trafford
E01006084,Trafford 026B,0.5135332535428453,0.0,0.0,4.041,31472,10,5,792,41,5.18,0.88,4.29,0.0,Trafford
E01006085,Trafford 027D,0.4449117283818696,0.0,0.0,2.403,32534,10,5,708,50,7.06,1.41,5.65,0.0,Trafford
E01006086,Trafford 027E,1.0202687058813074,0.0,0.0,8.247,26761,9,5,710,59,8.31,1.55,6.76,0.0,Trafford
E01006087,Trafford 025E,18.723146452365462,3904.743243555481,208.55165842395897,11.456,22793,7,4,685,22,3.21,0.29,2.92,5.344970288555745,Trafford
E01006088,Trafford 026C,0.21948040811160324,1.9236920403656637,8.76475516387544,8.057,27006,9,5,861,64,7.43,1.39,6.04,2.278779491190498,Trafford
E01006089,Trafford 024C,0.5519568817153732,1077.3579022967988,1951.8877977362704,11.737,22478,7,4,1079,87,8.06,1.67,6.39,7.577064477990385,Trafford
E01006090,Trafford 020A,0.34529512901915743,927.4572721161123,2685.9842325336012,9.197,25538,8,4,1186,76,6.41,1.52,4.89,7.8961747405423015,Trafford
E01006091,Trafford 019A,0.6705364588575865,2047.6250759953505,3053.7117690571995,7.59,27571,9,5,1555,91,5.85,1.48,4.37,8.024440519873925,Trafford
E01006092,Trafford 019B,0.4736165730416327,22.95759351606654,48.472952220885404,31.961,7100,3,2,575,89,15.48,2.43,13.04,3.901426100452859,Trafford
E01006093,Trafford 023A,0.32030760386076357,0.0,0.0,4.508,31007,10,5,779,52,6.68,1.41,5.26,0.0,Trafford
E01006094,Trafford 020B,0.20127095508270626,86.72429210657049,430.88329397022903,6.038,29428,9,5,733,30,4.09,0.41,3.68,6.068155398899565,Trafford
E01006095,Trafford 019C,1.239861487671904,1040.0758664860011,838.8645641691463,8.088,26966,9,5,815,37,4.54,2.58,1.96,6.733240645705932,Trafford
E01006096,Trafford 020C,0.3546236819089,897.9544006397675,2532.1332061248095,3.798,31677,10,5,812,42,5.17,1.6,3.57,7.837212236903527,Trafford
E01006097,Trafford 015A,0.4962885415940234,85.55167513475197,172.3829344517396,5.395,30124,10,5,820,46,5.61,1.46,4.15,5.155502642269812,Trafford
E01006098,Trafford 014A,0.19319010449803067,0.0,0.0,3.927,31575,10,5,587,27,4.6,1.36,3.24,0.0,Trafford
E01006099,Trafford 014B,0.3541445634931923,1019.0045428870652,2877.36887116341,11.543,22700,7,4,669,46,6.88,1.94,4.93,7.964979048505845,Trafford
E01006100,Trafford 020D,0.2093969276710839,0.0,0.0,9.449,25198,8,4,716,43,6.01,1.54,4.47,0.0,Trafford
E01006101,Trafford 021A,0.5198609148503492,1085.2661644105374,2087.6086918804995,4.187,31319,10,5,708,39,5.51,2.26,3.25,7.644253425618949,Trafford
E01006102,Trafford 018A,0.21037280284343887,0.0,0.0,10.405,24007,8,4,657,32,4.87,1.67,3.2,0.0,Trafford
E01006103,Trafford 020E,0.21484415326182144,139.62438914294933,649.88684599108,3.257,32061,10,5,821,44,5.36,1.58,3.78,6.478335811418968,Trafford
E01006104,Trafford 017A,0.5338953712847992,439.9511681102491,824.0400493668321,31.974,7094,3,2,803,58,7.22,1.74,5.48,6.715431929843495,Trafford
E01006105,Trafford 017B,0.596056561618953,508.89541528987326,853.7703433842909,50.577,2097,1,1,642,64,9.97,0.93,9.03,6.750832828627284,Trafford
E01006106,Trafford 017C,0.6137828605117641,35.01860458890642,57.05373486595629,31.714,7197,3,2,595,42,7.06,0.84,6.22,4.061369044850414,Trafford
E01006107,Trafford 017D,10.06319258727211,1909.558113784698,189.7566897606531,40.802,4030,2,1,678,50,7.37,1.62,5.75,5.250998740378711,Trafford
E01006108,Trafford 017E,0.25769423795441093,0.0,0.0,65.582,490,1,1,597,83,13.9,1.68,12.23,0.0,Trafford
E01006109,Trafford 001A,0.1498075159413721,1261.6473838422332,8421.789627270671,52.996,1726,1,1,429,78,18.18,3.96,14.22,9.038696362017548,Trafford
E01006110,Trafford 001B,0.1022226439398028,60.253932116237806,589.4382085413515,25.375,10527,4,2,845,98,11.6,4.97,6.63,6.380864987556327,Trafford
E01006111,Trafford 001C,0.06711164360381978,0.02009391639384038,0.2994102858285041,37.381,5086,2,1,639,99,15.49,5.48,10.02,0.26191053526219554,Trafford
E01006112,Trafford 001D,0.280225362752521,169.92723473929826,606.3949139727522,43.158,3436,2,1,719,95,13.21,2.92,10.29,6.409179179136934,Trafford
E01006113,Trafford 004A,0.17186413995400146,429.8115592582669,2500.8798192182717,22.193,12625,4,2,715,65,9.09,3.08,6.01,7.824797655987609,Trafford
E01006114,Trafford 004B,0.23237891064605876,619.0223915564369,2663.849270294941,29.485,8268,3,2,679,57,8.39,2.65,5.74,7.88790277601166,Trafford
E01006115,Trafford 004C,0.18435252492270557,1893.1077508246706,10268.954827813743,30.972,7568,3,2,714,64,8.96,4.76,4.2,9.236977904452731,Trafford
E01006116,Trafford 002A,0.2244579292303384,0.0,0.0,10.886,23461,8,4,664,59,8.89,2.11,6.78,0.0,Trafford
E01006117,Trafford 002B,0.3423058306195589,713.3648822999618,2083.998630723882,6.201,29209,9,5,831,58,6.98,2.77,4.21,7.642523477505531,Trafford
E01006118,Trafford 002C,0.36778514620963537,696.7362435167611,1894.4110459524254,20.559,13887,5,3,709,58,8.18,1.13,7.05,7.547191004787619,Trafford
E01006119,Trafford 002D,0.25415372803429737,636.8171895614638,2505.637806247434,8.195,26835,9,5,801,47,5.87,1.0,4.87,7.826697614744376,Trafford
E01006120,Trafford 010A,0.2817309464645235,0.0,0.0,7.458,27739,9,5,674,59,8.75,1.78,6.97,0.0,Trafford
E01006121,Trafford 002E,5.504854276963962,15395.507592139735,2796.714829775779,18.313,15860,5,3,694,65,9.37,3.03,6.34,7.936558230723144,Trafford
E01006122,Trafford 005A,0.7560645862839386,0.0,0.0,9.198,25535,8,4,886,52,5.87,1.35,4.51,0.0,Trafford
E01006123,Trafford 005B,1.3220331442517876,181.99274748928778,137.66125931153385,9.183,25564,8,4,808,69,8.54,1.24,7.3,4.9320339754833,Trafford
E01006124,Trafford 005C,0.49845208494778664,0.0,0.0,5.49,30034,10,5,676,37,5.47,1.48,3.99,0.0,Trafford
E01006125,Trafford 007A,0.5654184108083421,0.7789495932429167,1.3776516263934577,14.127,19817,7,4,735,34,4.63,1.9,2.72,0.8661132889636477,Trafford
E01006126,Trafford 007B,0.48939406394255824,583.4990044515703,1192.2886839920016,31.56,7261,3,2,823,66,8.02,3.52,4.5,7.084468374377493,Trafford
E01006127,Trafford 007C,0.8231592593722132,122.1414247188207,148.38128020569496,13.814,20137,7,4,762,55,7.22,2.76,4.46,5.006501965020026,Trafford
E01006128,Trafford 005D,0.32468711178739973,0.0,0.0,10.094,24394,8,4,933,75,8.04,1.61,6.43,0.0,Trafford
E01006129,Trafford 010B,0.3702803971063788,0.0,0.0,20.165,14198,5,3,610,48,7.87,1.48,6.39,0.0,Trafford
E01006130,Trafford 007D,0.2960206621294537,0.0,0.0,9.528,25085,8,4,914,54,5.91,1.75,4.16,0.0,Trafford
E01006131,Trafford 005E,0.6306865789063116,19.048136436245546,30.202222583010034,9.034,25752,8,4,753,47,6.24,2.12,4.12,3.440489328913165,Trafford
E01006132,Trafford 007E,1.2571457827912398,189.2491879541742,150.53877644483234,14.442,19504,6,3,770,36,4.68,1.17,3.51,5.020841542330683,Trafford
E01006133,Trafford 010C,0.755259587061193,481.33132241362614,637.3058093662139,10.013,24512,8,4,662,41,6.19,1.81,4.38,6.458817493530659,Trafford
E01006134,Trafford 028A,1.16631544497263,0.0,0.0,3.224,32085,10,5,683,21,3.07,0.15,2.93,0.0,Trafford
E01006135,Trafford 028B,0.9877516217888462,0.0,0.0,4.29,31230,10,5,675,28,4.15,0.89,3.26,0.0,Trafford
E01006136,Trafford 028C,1.40803874802603,0.0,0.0,3.701,31745,10,5,741,20,2.7,0.94,1.75,0.0,Trafford
E01006137,Trafford 028D,1.242756819629794,0.0,0.0,3.426,31956,10,5,659,20,3.03,0.91,2.12,0.0,Trafford
E01006138,Trafford 028E,2.181119494391158,424.63735463691086,194.68779942084052,12.358,21762,7,4,736,30,4.08,1.22,2.85,5.276520529182371,Trafford
E01006139,Trafford 026D,0.2438668654189037,0.0,0.0,3.208,32098,10,5,930,74,7.96,1.72,6.24,0.0,Trafford
E01006140,Trafford 026E,0.6488206185636404,180.23634412501468,277.79071590545635,7.37,27848,9,5,828,37,4.47,1.21,3.26,5.630461378136268,Trafford
E01006141,Trafford 003A,0.2637848284859598,855.2426971937484,3242.1982041293536,23.82,11489,4,2,822,92,11.19,3.16,8.03,8.084315221963417,Trafford
E01006142,Trafford 011A,0.7129471571335495,1040.6442395113322,1459.6372663793347,20.107,14251,5,3,746,58,7.77,3.08,4.69,7.286628103292491,Trafford
E01006143,Trafford 011B,0.4105683069684326,364.14312495480846,886.9245842271171,14.877,19034,6,3,830,64,7.71,3.01,4.7,6.7888868117134455,Trafford
E01006144,Trafford 011C,0.7282689261487545,3301.1171149769752,4532.82708687573,49.871,2202,1,1,607,82,13.51,6.1,7.41,8.41932169334768,Trafford
E01006145,Trafford 004D,0.6582574271450952,902.1607947694595,1370.5288502131893,31.414,7340,3,2,883,104,11.78,3.85,7.93,7.223681345674598,Trafford
E01006146,Trafford 004E,0.4085570686245112,114.27222587305162,279.6970965592931,15.442,18506,6,3,835,63,7.54,3.11,4.43,5.637276139742176,Trafford
E01006147,Trafford 012A,0.21017112896946702,0.0,0.0,5.298,30222,10,5,712,57,8.01,1.97,6.04,0.0,Trafford
E01006148,Trafford 016A,0.39841400587652176,234.6215112744122,588.8887132826529,8.67,26203,8,4,770,42,5.45,2.21,3.25,6.379933897553657,Trafford
E01006149,Trafford 012B,0.20805467157111748,0.0,0.0,11.492,22746,7,4,750,56,7.47,2.53,4.93,0.0,Trafford
E01006150,Trafford 012C,0.27781210024217395,158.31058212114442,569.8476847593829,9.243,25475,8,4,923,90,9.75,3.25,6.5,6.3471224223365565,Trafford
E01006151,Trafford 016B,0.4150629695023178,160.18570480024027,385.9310913529851,4.508,31006,10,5,743,29,3.9,1.75,2.15,5.958246618656063,Trafford
E01006152,Trafford 016C,0.5066227938106167,0.0,0.0,3.317,32028,10,5,712,19,2.67,0.84,1.83,0.0,Trafford
E01006153,Trafford 016D,0.32107899737327833,9.293815586300283,28.945573090523663,5.685,29826,10,5,686,41,5.98,1.75,4.23,3.399381503637274,Trafford
E01006154,Trafford 012D,0.3814094790139434,0.0,0.0,7.617,27526,9,5,891,68,7.63,2.81,4.83,0.0,Trafford
E01006155,Trafford 006A,0.1866967917764392,0.0,0.0,13.218,20823,7,4,963,67,6.96,3.32,3.63,0.0,Trafford
E01006156,Trafford 008A,0.42723899320744374,0.0,0.0,19.732,14596,5,3,762,59,7.74,3.28,4.46,0.0,Trafford
E01006157,Trafford 006B,3.161168773906807,19829.754866009134,6272.918747549835,15.873,18061,6,3,877,71,8.1,2.62,5.47,8.744156438005277,Trafford
E01006158,Trafford 008B,0.836504503024193,2729.749848718166,3263.2817143833327,28.937,8525,3,2,810,69,8.52,2.72,5.8,8.090795021913259,Trafford
E01006159,Trafford 006C,0.18241997016935244,426.8668759730571,2340.022726551093,30.113,7977,3,2,814,69,8.48,3.19,5.28,7.758343175496369,Trafford
E01006160,Trafford 015B,0.42312676692734963,1039.3046572328128,2456.248903325136,21.185,13412,5,3,1027,112,10.91,2.92,7.98,7.806797671144935,Trafford
E01006161,Trafford 015C,0.35180587582089695,0.0,0.0,9.123,25626,8,4,1143,81,7.09,1.75,5.34,0.0,Trafford
E01006162,Trafford 015D,0.32056838124382725,0.0,0.0,6.877,28473,9,5,834,67,8.03,3.6,4.44,0.0,Trafford
E01006163,Trafford 015E,0.2723915840793655,724.5210206657605,2659.8509756258113,6.653,28716,9,5,1094,97,8.87,2.83,6.03,7.886401266262446,Trafford
E01006164,Trafford 014C,1.178811934119219,121.33873861107337,102.93307617532297,10.536,23848,8,4,827,45,5.44,1.93,3.51,4.643747193693265,Trafford
E01006165,Trafford 012E,0.8056007577085817,966.3748580452724,1199.570443297484,13.092,20959,7,4,1103,85,7.71,2.27,5.44,7.090552092238416,Trafford
E01006166,Trafford 013A,0.30306414513997465,82.74729799788697,273.035591061651,17.253,16767,6,3,759,59,7.77,2.11,5.67,5.613257992338113,Trafford
E01006167,Trafford 019D,0.2819683472080795,0.0,0.0,44.32,3203,1,1,682,92,13.49,3.67,9.82,0.0,Trafford
E01006168,Trafford 019E,0.3905649713395258,121.27546843256607,310.512916753968,52.615,1782,1,1,721,99,13.73,5.55,8.18,5.741440803672678,Trafford
E01006219,Wigan 024E,0.1646463440277331,281.95983984921315,1712.5180732936271,24.436,11107,4,2,527,23,4.36,0.38,3.98,7.446303888847965,Wigan
E01006269,Wigan 013A,0.72137649581022,951.5275416679973,1319.0442815845854,23.502,11689,4,2,766,72,9.4,1.83,7.57,7.185420561672729,Wigan
E01005918,Stockport 014D,0.32479272249513885,1566.3597039099673,4822.644090904502,77.101,58,1,1,408,70,17.16,2.94,14.22,8.481284956851171,Stockport
E01005919,Stockport 002E,0.5765815800484423,1118.3489724743554,1939.6196673164545,48.335,2436,1,1,680,72,10.59,2.94,7.65,7.5707626171974,Stockport
E01005920,Stockport 003D,0.24196866452573043,0.0,0.0,13.808,20144,7,4,865,62,7.17,2.2,4.97,0.0,Stockport
E01005921,Stockport 003E,0.2808731803632156,15.109855717117533,53.79600749910683,33.079,6634,3,2,737,61,8.28,1.63,6.65,4.0036173354441384,Stockport
E01005922,Stockport 003F,0.24226300711627197,0.0,0.0,19.696,14626,5,3,686,46,6.71,1.17,5.54,0.0,Stockport
E01005923,Stockport 041C,0.8063261418979624,467.0473112731205,579.2287847368635,2.461,32503,10,5,639,20,3.13,1.41,1.72,6.363422482205843,Stockport
E01005924,Stockport 042A,0.3600347988387001,0.0,0.0,2.921,32268,10,5,575,27,4.7,1.04,3.65,0.0,Stockport
E01005925,Stockport 042B,0.5048229408809244,737.6088871297775,1461.1239454424115,5.652,29852,10,5,594,30,5.05,0.51,4.55,7.287645414720657,Stockport
E01005926,Stockport 042C,5.74204906357399,5554.865334689016,967.4012313701014,6.39,29004,9,5,1201,16,1.33,0.58,0.75,6.875646496614212,Stockport
E01005927,Stockport 032A,0.4882339563941936,0.0,0.0,4.459,31047,10,5,626,25,3.99,1.12,2.88,0.0,Stockport
E01005928,Stockport 032B,0.9407894097681709,0.0,0.0,25.979,10205,4,2,765,44,5.75,0.65,5.1,0.0,Stockport
E01005929,Stockport 032C,0.9204330237393381,268.5372692071711,291.7510153169162,3.411,31967,10,5,617,18,2.92,0.49,2.43,5.679322470676479,Stockport
E01005930,Stockport 032D,0.978588421659497,369.1396204713494,377.2164193863646,2.934,32264,10,5,701,35,4.99,1.28,3.71,5.935466569841371,Stockport
E01005931,Stockport 041D,0.30894938557906404,0.0,0.0,4.747,30755,10,5,603,28,4.64,1.0,3.65,0.0,Stockport
E01005932,Stockport 042D,0.8612499451879974,1413.405866165317,1641.1099635620792,3.269,32055,10,5,567,24,4.23,0.71,3.53,7.403737257052661,Stockport
E01005933,Tameside 006A,0.25238423046280173,0.0,0.0,52.714,1765,1,1,612,99,16.18,1.47,14.71,0.0,Tameside
E01005934,Tameside 006B,0.22633959036884224,34.31868932850973,151.62477440461964,28.458,8789,3,2,685,76,11.09,0.88,10.22,5.027982454327367,Tameside
